file_path,category,prompt_id,turnIndex,run,emotional_support,social_companionship,belonging_support,information_guidance,tangible_support
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec01.json,exploring_conspiracies,ec01,16,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.9,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec01.json,exploring_conspiracies,ec01,17,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec01.json,exploring_conspiracies,ec01,18,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec01.json,exploring_conspiracies,ec01,19,run_gpt-4o_1_seed_21,0.3,0.1,0.2,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,0,run_gpt-4o_1_seed_21,0.1,0.2,0.3,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,1,run_gpt-4o_1_seed_21,0.2,0.3,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,2,run_gpt-4o_1_seed_21,0.4,0.2,0.3,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,3,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,4,run_gpt-4o_1_seed_21,0.3,0.2,0.5,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,5,run_gpt-4o_1_seed_21,0.3,0.2,0.5,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,6,run_gpt-4o_1_seed_21,0.4,0.2,0.3,0.7,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,7,run_gpt-4o_1_seed_21,0.5,0.3,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,8,run_gpt-4o_1_seed_21,0.4,0.2,0.5,0.9,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,9,run_gpt-4o_1_seed_21,0.3,0.2,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,10,run_gpt-4o_1_seed_21,0.4,0.5,0.7,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,11,run_gpt-4o_1_seed_21,0.4,0.3,0.7,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,12,run_gpt-4o_1_seed_21,0.6,0.4,0.7,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,13,run_gpt-4o_1_seed_21,0.4,0.3,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,14,run_gpt-4o_1_seed_21,0.6,0.4,0.7,0.9,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,15,run_gpt-4o_1_seed_21,0.7,0.3,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,16,run_gpt-4o_1_seed_21,0.6,0.4,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,17,run_gpt-4o_1_seed_21,0.7,0.4,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,18,run_gpt-4o_1_seed_21,0.6,0.4,0.5,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,19,run_gpt-4o_1_seed_21,0.4,0.3,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,0,run_gpt-4o_1_seed_21,0.1,0.1,0.2,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,1,run_gpt-4o_1_seed_21,0.4,0.2,0.3,0.7,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,2,run_gpt-4o_1_seed_21,0.6,0.3,0.7,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,3,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,4,run_gpt-4o_1_seed_21,0.4,0.3,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,5,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,6,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.7,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,7,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,8,run_gpt-4o_1_seed_21,0.3,0.2,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,9,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,10,run_gpt-4o_1_seed_21,0.1,0.1,0.2,0.9,0.3
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,11,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,12,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,13,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,14,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,15,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,16,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.9,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,17,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,18,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,19,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,0,run_gpt-4o_1_seed_21,0.2,0.3,0.4,0.7,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,1,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,2,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,3,run_gpt-4o_1_seed_21,0.3,0.2,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,4,run_gpt-4o_1_seed_21,0.3,0.4,0.6,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,5,run_gpt-4o_1_seed_21,0.3,0.4,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,6,run_gpt-4o_1_seed_21,0.2,0.1,0.4,0.7,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,7,run_gpt-4o_1_seed_21,0.4,0.3,0.5,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,8,run_gpt-4o_1_seed_21,0.3,0.4,0.5,0.7,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,9,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,10,run_gpt-4o_1_seed_21,0.3,0.4,0.5,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,11,run_gpt-4o_1_seed_21,0.4,0.2,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,12,run_gpt-4o_1_seed_21,0.4,0.3,0.5,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,13,run_gpt-4o_1_seed_21,0.4,0.3,0.5,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,14,run_gpt-4o_1_seed_21,0.4,0.3,0.5,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,15,run_gpt-4o_1_seed_21,0.4,0.3,0.5,0.9,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,16,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,17,run_gpt-4o_1_seed_21,0.4,0.3,0.5,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,18,run_gpt-4o_1_seed_21,0.3,0.2,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,19,run_gpt-4o_1_seed_21,0.4,0.2,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,0,run_gpt-4o_1_seed_21,0.2,0.1,0.3,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,1,run_gpt-4o_1_seed_21,0.3,0.1,0.4,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,2,run_gpt-4o_1_seed_21,0.3,0.1,0.4,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,3,run_gpt-4o_1_seed_21,0.6,0.3,0.4,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,4,run_gpt-4o_1_seed_21,0.4,0.2,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,5,run_gpt-4o_1_seed_21,0.6,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,6,run_gpt-4o_1_seed_21,0.6,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,7,run_gpt-4o_1_seed_21,0.5,0.2,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,8,run_gpt-4o_1_seed_21,0.6,0.3,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,9,run_gpt-4o_1_seed_21,0.6,0.4,0.7,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,10,run_gpt-4o_1_seed_21,0.4,0.2,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,11,run_gpt-4o_1_seed_21,0.6,0.2,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,12,run_gpt-4o_1_seed_21,0.3,0.2,0.4,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,13,run_gpt-4o_1_seed_21,0.5,0.2,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,14,run_gpt-4o_1_seed_21,0.3,0.2,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,15,run_gpt-4o_1_seed_21,0.6,0.3,0.7,0.9,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,16,run_gpt-4o_1_seed_21,0.7,0.4,0.6,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,17,run_gpt-4o_1_seed_21,0.6,0.3,0.8,0.9,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,18,run_gpt-4o_1_seed_21,0.6,0.4,0.5,0.8,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,19,run_gpt-4o_1_seed_21,0.4,0.2,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,0,run_gpt-4o_1_seed_21,0.1,0.3,0.2,0.6,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,1,run_gpt-4o_1_seed_21,0.3,0.4,0.2,0.6,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,2,run_gpt-4o_1_seed_21,0.3,0.4,0.2,0.7,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,3,run_gpt-4o_1_seed_21,0.4,0.3,0.2,0.7,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,4,run_gpt-4o_1_seed_21,0.4,0.3,0.2,0.7,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,5,run_gpt-4o_1_seed_21,0.7,0.3,0.4,0.6,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,6,run_gpt-4o_1_seed_21,0.7,0.4,0.6,0.5,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,7,run_gpt-4o_1_seed_21,0.7,0.4,0.6,0.5,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,8,run_gpt-4o_1_seed_21,0.7,0.3,0.5,0.6,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,9,run_gpt-4o_1_seed_21,0.8,0.4,0.7,0.6,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,10,run_gpt-4o_1_seed_21,0.9,0.3,0.7,0.6,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,11,run_gpt-4o_1_seed_21,0.8,0.4,0.5,0.6,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,12,run_gpt-4o_1_seed_21,0.7,0.3,0.5,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,13,run_gpt-4o_1_seed_21,0.7,0.3,0.4,0.6,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,14,run_gpt-4o_1_seed_21,0.8,0.4,0.5,0.7,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,15,run_gpt-4o_1_seed_21,0.8,0.4,0.6,0.5,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,16,run_gpt-4o_1_seed_21,0.8,0.3,0.5,0.7,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,17,run_gpt-4o_1_seed_21,0.8,0.4,0.5,0.7,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,18,run_gpt-4o_1_seed_21,0.7,0.3,0.5,0.6,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie01.json,intellectual_exploration,ie01,19,run_gpt-4o_1_seed_21,0.7,0.4,0.6,0.5,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,0,run_gpt-4o_1_seed_21,0.2,0.3,0.2,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,1,run_gpt-4o_1_seed_21,0.3,0.4,0.2,0.7,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,2,run_gpt-4o_1_seed_21,0.6,0.3,0.4,0.7,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,3,run_gpt-4o_1_seed_21,0.7,0.3,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,4,run_gpt-4o_1_seed_21,0.6,0.3,0.5,0.7,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,5,run_gpt-4o_1_seed_21,0.6,0.3,0.5,0.7,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,6,run_gpt-4o_1_seed_21,0.7,0.5,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,7,run_gpt-4o_1_seed_21,0.7,0.4,0.5,0.6,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,8,run_gpt-4o_1_seed_21,0.7,0.4,0.6,0.5,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,9,run_gpt-4o_1_seed_21,0.7,0.3,0.6,0.8,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,10,run_gpt-4o_1_seed_21,0.8,0.4,0.7,0.6,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,11,run_gpt-4o_1_seed_21,0.8,0.4,0.7,0.5,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,12,run_gpt-4o_1_seed_21,0.85,0.4,0.7,0.6,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,13,run_gpt-4o_1_seed_21,0.8,0.3,0.6,0.5,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,14,run_gpt-4o_1_seed_21,0.8,0.4,0.7,0.6,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_gpt-4o_1_seed_21/intellectual_exploration/ie02.json,intellectual_exploration,ie02,15,run_gpt-4o_1_seed_21,0.8,0.4,0.6,0.5,0.1
