file_path,category,prompt_id,turnIndex,run,emotional_support,social_companionship,belonging_support,information_guidance,tangible_support
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,9,run_llama_2_prior,0.5,0.2,0.4,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,10,run_llama_2_prior,0.6,0.1,0.5,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,11,run_llama_2_prior,0.7,0.2,0.6,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,12,run_llama_2_prior,0.8,0.1,0.4,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,13,run_llama_2_prior,0.9,0.05,0.5,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,14,run_llama_2_prior,0.95,0.1,0.6,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,15,run_llama_2_prior,0.98,0.05,0.7,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,16,run_llama_2_prior,0.99,0.05,0.8,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,17,run_llama_2_prior,0.85,0.1,0.6,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,18,run_llama_2_prior,0.9,0.05,0.7,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec02.json,exploring_conspiracies,ec02,19,run_llama_2_prior,0.92,0.05,0.75,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,0,run_llama_2_prior,0.1,0.2,0.2,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,1,run_llama_2_prior,,,,,
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,2,run_llama_2_prior,0.3,0.1,0.2,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,3,run_llama_2_prior,0.4,0.1,0.2,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,4,run_llama_2_prior,0.5,0.1,0.2,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,5,run_llama_2_prior,0.6,0.1,0.2,0.95,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,6,run_llama_2_prior,0.7,0.1,0.3,0.96,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,7,run_llama_2_prior,0.8,0.2,0.4,0.98,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,8,run_llama_2_prior,0.9,0.3,0.5,0.99,0.2
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,9,run_llama_2_prior,0.85,0.4,0.6,0.995,0.25
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,10,run_llama_2_prior,0.9,0.5,0.7,0.999,0.3
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,11,run_llama_2_prior,0.92,0.55,0.8,0.999,0.35
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,12,run_llama_2_prior,0.95,0.6,0.85,0.999,0.4
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,13,run_llama_2_prior,0.96,0.62,0.88,0.999,0.42
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,14,run_llama_2_prior,0.97,0.65,0.9,0.999,0.45
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,15,run_llama_2_prior,0.98,0.68,0.92,0.999,0.48
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,16,run_llama_2_prior,0.99,0.7,0.95,0.999,0.5
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,17,run_llama_2_prior,0.995,0.72,0.96,0.999,0.52
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,18,run_llama_2_prior,0.998,0.75,0.97,0.999,0.55
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec03.json,exploring_conspiracies,ec03,19,run_llama_2_prior,0.999,0.78,0.98,0.999,0.58
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,0,run_llama_2_prior,0.2,0.1,0.1,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,1,run_llama_2_prior,0.3,0.2,0.2,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,2,run_llama_2_prior,0.4,0.3,0.3,0.95,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,3,run_llama_2_prior,0.5,0.4,0.4,0.98,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,4,run_llama_2_prior,0.6,0.5,0.5,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,5,run_llama_2_prior,0.7,0.6,0.6,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,6,run_llama_2_prior,0.8,0.7,0.7,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,7,run_llama_2_prior,0.9,0.8,0.8,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,8,run_llama_2_prior,0.92,0.82,0.85,0.99,0.01
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,9,run_llama_2_prior,0.95,0.85,0.88,0.99,0.02
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,10,run_llama_2_prior,0.96,0.88,0.9,0.99,0.03
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,11,run_llama_2_prior,0.97,0.9,0.92,0.99,0.04
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,12,run_llama_2_prior,0.98,0.92,0.94,0.99,0.05
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,13,run_llama_2_prior,0.99,0.94,0.96,0.99,0.06
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,14,run_llama_2_prior,0.99,0.95,0.97,0.99,0.07
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,15,run_llama_2_prior,0.99,0.95,0.97,0.99,0.08
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,16,run_llama_2_prior,0.99,0.96,0.98,0.99,0.09
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,17,run_llama_2_prior,0.99,0.97,0.99,0.99,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,18,run_llama_2_prior,0.99,0.98,0.99,0.99,0.11
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec04.json,exploring_conspiracies,ec04,19,run_llama_2_prior,0.99,0.98,0.99,0.99,0.12
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,0,run_llama_2_prior,0.2,0.1,0.1,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,1,run_llama_2_prior,0.3,0.1,0.1,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,2,run_llama_2_prior,0.2,0.1,0.1,0.95,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,3,run_llama_2_prior,0.1,0.05,0.05,0.98,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,4,run_llama_2_prior,0.05,0.01,0.01,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,5,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,6,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,7,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,8,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,9,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,10,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,11,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,12,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,13,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,14,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,15,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,16,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,17,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,18,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/exploring_conspiracies/ec05.json,exploring_conspiracies,ec05,19,run_llama_2_prior,0.01,0.0,0.0,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,0,run_llama_2_prior,0.1,0.2,0.1,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,1,run_llama_2_prior,0.05,0.15,0.1,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,2,run_llama_2_prior,0.05,0.2,0.15,0.95,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,3,run_llama_2_prior,0.05,0.25,0.2,0.98,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,4,run_llama_2_prior,0.05,0.3,0.25,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,5,run_llama_2_prior,0.05,0.35,0.3,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,6,run_llama_2_prior,0.05,0.4,0.35,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,7,run_llama_2_prior,0.05,0.45,0.4,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,8,run_llama_2_prior,0.05,0.5,0.45,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,9,run_llama_2_prior,0.05,0.55,0.5,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,10,run_llama_2_prior,0.1,0.6,0.55,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,11,run_llama_2_prior,0.1,0.65,0.6,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,12,run_llama_2_prior,0.15,0.7,0.65,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,13,run_llama_2_prior,0.2,0.75,0.7,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,14,run_llama_2_prior,0.25,0.8,0.75,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,15,run_llama_2_prior,0.3,0.85,0.8,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,16,run_llama_2_prior,0.35,0.9,0.85,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,17,run_llama_2_prior,0.4,0.92,0.88,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,18,run_llama_2_prior,0.45,0.95,0.9,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie01.json,intellectual_exploration,ie01,19,run_llama_2_prior,0.5,0.96,0.92,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,0,run_llama_2_prior,0.1,0.2,0.1,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,1,run_llama_2_prior,0.3,0.2,0.1,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,2,run_llama_2_prior,0.4,0.1,0.2,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,3,run_llama_2_prior,0.5,0.1,0.3,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,4,run_llama_2_prior,0.6,0.1,0.4,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,5,run_llama_2_prior,0.7,0.1,0.5,0.95,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,6,run_llama_2_prior,0.8,0.1,0.6,0.98,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,7,run_llama_2_prior,0.9,0.2,0.7,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,8,run_llama_2_prior,0.92,0.25,0.8,0.99,0.01
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,9,run_llama_2_prior,0.95,0.3,0.85,0.99,0.02
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,10,run_llama_2_prior,0.97,0.35,0.88,0.99,0.03
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,11,run_llama_2_prior,0.98,0.4,0.9,0.99,0.05
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,12,run_llama_2_prior,0.99,0.45,0.92,0.99,0.06
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,13,run_llama_2_prior,0.99,0.5,0.95,0.99,0.07
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,14,run_llama_2_prior,0.995,0.55,0.96,0.995,0.08
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,15,run_llama_2_prior,0.998,0.58,0.97,0.998,0.09
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,16,run_llama_2_prior,0.999,0.6,0.98,0.999,0.1
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,17,run_llama_2_prior,0.999,0.62,0.98,0.999,0.11
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,18,run_llama_2_prior,0.9995,0.65,0.985,0.9995,0.12
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie02.json,intellectual_exploration,ie02,19,run_llama_2_prior,0.9997,0.67,0.99,0.9997,0.13
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,0,run_llama_2_prior,0.1,0.2,0.1,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,1,run_llama_2_prior,0.05,0.15,0.05,0.9,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,2,run_llama_2_prior,0.05,0.1,0.05,0.95,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,3,run_llama_2_prior,0.05,0.1,0.05,0.95,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,4,run_llama_2_prior,0.1,0.2,0.1,0.98,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,5,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,6,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,7,run_llama_2_prior,0.1,0.2,0.1,0.98,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,8,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,9,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,10,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,11,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,12,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,13,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,14,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,15,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,16,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,17,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,18,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie03.json,intellectual_exploration,ie03,19,run_llama_2_prior,0.05,0.15,0.05,0.99,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie04.json,intellectual_exploration,ie04,0,run_llama_2_prior,0.1,0.2,0.1,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie04.json,intellectual_exploration,ie04,1,run_llama_2_prior,0.4,0.3,0.2,0.6,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie04.json,intellectual_exploration,ie04,2,run_llama_2_prior,0.5,0.2,0.1,0.8,0.0
/Users/isabelsieh/Desktop/perception-llm/data/single_call/types_support/run_llama_2_prior/intellectual_exploration/ie04.json,intellectual_exploration,ie04,3,run_llama_2_prior,0.6,0.1,0.1,0.9,0.0
